game_id,date_utc,time_control,variant,speed,rated,status,winner,ply_count,white_username,black_username,white_elo,black_elo,white_elo_diff,black_elo_diff,opening_eco,opening_name,opening_ply,target_username,target_color,opponent_username,target_elo,opponent_elo,target_result,target_score
WlICTf76,2026-01-12T14:58:52.272000+00:00,180+0,standard,blitz,True,resign,white,27,TimAina1,sergolvz,2802,2635,4,-3,D02,"Queen's Pawn Game: London System, with e6",5,TimAina1,white,sergolvz,2802,2635,win,1.0
q0bTXX5l,2025-12-23T21:40:07.983000+00:00,180+0,standard,blitz,True,resign,black,40,TimAina1,Tigran-Harutyunyan,2809,2838,-7,9,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan",5,TimAina1,white,Tigran-Harutyunyan,2809,2838,loss,0.0
KY1pEmFp,2025-12-11T08:48:36.682000+00:00,180+0,standard,blitz,True,outoftime,black,56,Lanvig,TimAina1,2591,2805,-3,4,B32,Sicilian Defense: Godiva Variation,8,TimAina1,black,Lanvig,2805,2591,win,1.0
qiuMzvIa,2025-12-04T11:16:57.407000+00:00,180+0,standard,blitz,True,resign,black,140,TimAina1,Bryakin_Mikhail,2812,2796,-7,19,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",6,TimAina1,white,Bryakin_Mikhail,2812,2796,loss,0.0
f9JLfAPT,2025-11-30T00:48:38.544000+00:00,180+0,standard,blitz,True,resign,white,123,TimAina1,Aristarch_Kukuev,2807,2746,5,-8,A00,Van't Kruijs Opening,1,TimAina1,white,Aristarch_Kukuev,2807,2746,win,1.0
Y2iOxBEX,2025-11-30T00:28:21.912000+00:00,180+0,standard,blitz,True,resign,black,64,Speedrunto2800e,TimAina1,2663,2804,-15,3,A80,Dutch Defense,2,TimAina1,black,Speedrunto2800e,2804,2663,win,1.0
QsERsRBH,2025-11-28T13:17:03.392000+00:00,180+0,standard,blitz,True,outoftime,white,107,TimAina1,wonderland305,2797,2840,7,-6,B25,Sicilian Defense: Closed,11,TimAina1,white,wonderland305,2797,2840,win,1.0
2LBNSV8J,2025-11-28T10:48:37.956000+00:00,180+0,standard,blitz,True,resign,black,82,Prul1979,TimAina1,2630,2794,-3,3,A80,Dutch Defense,2,TimAina1,black,Prul1979,2794,2630,win,1.0
rwzRw2kK,2025-11-27T18:03:28.101000+00:00,180+0,standard,blitz,True,resign,black,112,Cyprain_W,TimAina1,2781,2788,-6,6,A00,Van Geet Opening,1,TimAina1,black,Cyprain_W,2788,2781,win,1.0
VPKKRw8U,2025-11-27T15:12:56.437000+00:00,180+0,standard,blitz,True,resign,black,60,TimAina1,kacper05,2795,2717,-7,11,A03,Bird Opening: Dutch Variation,2,TimAina1,white,kacper05,2795,2717,loss,0.0
7qYdV7Ni,2025-11-27T15:07:02.420000+00:00,180+0,standard,blitz,True,resign,white,83,TimAina1,FranklinAPalomo,2791,2703,4,-4,A02,Bird Opening,1,TimAina1,white,FranklinAPalomo,2791,2703,win,1.0
fKRchKi4,2025-11-27T14:08:46.021000+00:00,180+0,standard,blitz,True,outoftime,black,136,theonlyoneshoo,TimAina1,2598,2788,-3,3,B00,Pirc Defense,3,TimAina1,black,theonlyoneshoo,2788,2598,win,1.0
9OtKryxx,2025-11-27T13:59:28.850000+00:00,180+0,standard,blitz,True,resign,black,96,BreadPitt2011,TimAina1,2520,2785,-2,3,B09,Pirc Defense: Austrian Attack,7,TimAina1,black,BreadPitt2011,2785,2520,win,1.0
RMM0gOHN,2025-11-27T13:39:40.341000+00:00,180+0,standard,blitz,True,mate,white,71,TimAina1,Malakhov_Igor,2782,2631,3,-3,A02,Bird Opening,1,TimAina1,white,Malakhov_Igor,2782,2631,win,1.0
f2QVZk7I,2025-11-27T13:30:40.671000+00:00,180+0,standard,blitz,True,outoftime,white,141,TimAina1,withyourmoney,2777,2692,5,-4,A01,Nimzo-Larsen Attack: Indian Variation,2,TimAina1,white,withyourmoney,2777,2692,win,1.0
WPwYCVIx,2025-11-27T13:23:13.598000+00:00,180+0,standard,blitz,True,resign,black,42,Perdamburetsky007,TimAina1,2728,2772,-6,5,B06,Modern Defense: Standard Defense,6,TimAina1,black,Perdamburetsky007,2772,2728,win,1.0
DWuOfTpd,2025-11-27T13:18:46.767000+00:00,180+0,standard,blitz,True,resign,black,54,Perdamburetsky007,TimAina1,2733,2766,-5,6,B06,Modern Defense: Standard Defense,6,TimAina1,black,Perdamburetsky007,2766,2733,win,1.0
4BTmioQY,2025-11-26T17:14:02.591000+00:00,60+0,standard,bullet,True,resign,white,25,TimAina1,urpok23,2911,2791,4,-4,C42,Petrov's Defense: Stafford Gambit,8,TimAina1,white,urpok23,2911,2791,win,1.0
Nr0OHU4I,2025-11-23T18:28:44.352000+00:00,180+0,standard,blitz,True,mate,black,72,notrashopenings,TimAina1,2646,2761,-4,5,D13,Slav Defense: Exchange Variation,8,TimAina1,black,notrashopenings,2761,2646,win,1.0
x1WGi8bB,2025-11-18T21:54:42.470000+00:00,180+0,standard,blitz,True,mate,black,88,TimAina1,AP-2804,2768,2755,-7,6,A02,Bird Opening,1,TimAina1,white,AP-2804,2768,2755,loss,0.0
XcnV8DrC,2025-11-17T23:12:44.663000+00:00,60+0,standard,bullet,True,resign,black,84,TimAina1,RD-2,2917,2878,-6,13,A04,Zukertort Opening: Sicilian Invitation,2,TimAina1,white,RD-2,2917,2878,loss,0.0
uKHfFSei,2025-11-12T14:30:50.884000+00:00,180+0,standard,blitz,True,resign,black,63,TimAina1,gmmitkov,2776,2570,-8,9,A40,Horwitz Defense,2,TimAina1,white,gmmitkov,2776,2570,loss,0.0
WtPn75eZ,2025-11-10T09:55:42.724000+00:00,180+0,standard,blitz,True,draw,,29,Futurexxx,TimAina1,2669,2778,2,-2,C11,"French Defense: Classical Variation, Swiss Variation",7,TimAina1,black,Futurexxx,2778,2669,draw,0.5
Mup6Xvr7,2025-11-10T09:48:33.875000+00:00,180+0,standard,blitz,True,resign,black,76,TimAina1,IgorVershinin2009,2785,2748,-7,6,A45,Indian Defense: Accelerated London System,3,TimAina1,white,IgorVershinin2009,2785,2748,loss,0.0
1CZBusDs,2025-11-10T09:42:20.312000+00:00,180+0,standard,blitz,True,outoftime,white,99,TimAina1,Eldoradoremi,2781,2612,4,-4,A45,Indian Defense: Accelerated London System,3,TimAina1,white,Eldoradoremi,2781,2612,win,1.0
UvcqBiIe,2025-11-06T14:56:53.414000+00:00,180+0,standard,blitz,True,resign,black,76,superatos,TimAina1,2481,2780,-2,1,B14,"Caro-Kann Defense: Panov Attack, Main Line",12,TimAina1,black,superatos,2780,2481,win,1.0
losgxd0k,2025-11-06T14:50:46.705000+00:00,180+0,standard,blitz,True,resign,black,55,cn_ua,TimAina1,2702,2775,-4,5,A10,English Opening: Anglo-Dutch Defense,2,TimAina1,black,cn_ua,2775,2702,win,1.0
d0wlVkpK,2025-11-06T10:44:17.294000+00:00,180+0,standard,blitz,True,resign,white,51,cheburashka15,TimAina1,2670,2783,9,-8,A43,Benoni Defense: Old Benoni,4,TimAina1,black,cheburashka15,2783,2670,loss,0.0
cklTLD0h,2025-11-05T16:18:30.196000+00:00,180+0,standard,blitz,True,outoftime,white,147,TimAina1,HardWork1996,2779,2638,4,-4,A03,Bird Opening: Dutch Variation,2,TimAina1,white,HardWork1996,2779,2638,win,1.0
aTUHsnZi,2026-01-29T17:15:27.078000+00:00,60+0,standard,bullet,True,resign,white,103,GrigoriiTer-Saakian,Tyumenskiy_KMC,3148,3066,5,-4,B02,Alekhine Defense: Sämisch Attack,5,GrigoriiTer-Saakian,white,Tyumenskiy_KMC,3148,3066,win,1.0
YJwbdLGD,2026-01-29T01:22:25.713000+00:00,30+0,standard,bullet,True,outoftime,white,95,Panashe47112229,GrigoriiTer-Saakian,2190,3158,12,-11,A04,Zukertort Opening: Kingside Fianchetto,2,GrigoriiTer-Saakian,black,Panashe47112229,3158,2190,loss,0.0
0ZDrgqe8,2026-01-28T20:21:53.457000+00:00,60+0,standard,bullet,True,outoftime,white,171,GrigoriiTer-Saakian,Ediz_Gurel,3161,3395,9,-9,B15,Caro-Kann Defense: Tartakower Variation,10,GrigoriiTer-Saakian,white,Ediz_Gurel,3161,3395,win,1.0
8JWXTtj9,2026-01-27T00:53:27.174000+00:00,60+0,standard,bullet,True,resign,white,47,NextAbracadabra,GrigoriiTer-Saakian,2929,3182,9,-9,A45,Indian Defense,2,GrigoriiTer-Saakian,black,NextAbracadabra,3182,2929,loss,0.0
w4M2R1ID,2026-01-27T00:27:48.373000+00:00,60+0,standard,bullet,True,resign,black,92,GrigoriiTer-Saakian,NextAbracadabra,3184,2926,-9,9,B40,"Sicilian Defense: Delayed Alapin Variation, with e6",5,GrigoriiTer-Saakian,white,NextAbracadabra,3184,2926,loss,0.0
6030dA4Z,2026-01-26T22:45:20.856000+00:00,60+0,standard,bullet,True,resign,black,30,pozvonochek,GrigoriiTer-Saakian,3058,3155,-4,4,A45,Trompowsky Attack,3,GrigoriiTer-Saakian,black,pozvonochek,3155,3058,win,1.0
V6yMc8Ei,2026-01-26T22:07:51.030000+00:00,60+0,standard,bullet,True,draw,,158,GrigoriiTer-Saakian,o3gx,3158,2913,-3,4,C47,Four Knights Game,6,GrigoriiTer-Saakian,white,o3gx,3158,2913,draw,0.5
r89lF4U1,2026-01-26T00:47:22.259000+00:00,60+0,standard,bullet,True,resign,black,72,pozvonochek,GrigoriiTer-Saakian,3005,3148,-4,3,A45,Trompowsky Attack,3,GrigoriiTer-Saakian,black,pozvonochek,3148,3005,win,1.0
ZgK8m72L,2026-01-26T00:39:20.574000+00:00,60+0,standard,bullet,True,mate,white,63,GrigoriiTer-Saakian,pozvonochek,3141,3011,4,-4,C47,Four Knights Game,6,GrigoriiTer-Saakian,white,pozvonochek,3141,3011,win,1.0
DvKq0iCu,2026-01-26T00:34:37.271000+00:00,60+0,standard,bullet,True,resign,white,49,pozvonochek,GrigoriiTer-Saakian,3011,3141,7,-7,A45,Trompowsky Attack,3,GrigoriiTer-Saakian,black,pozvonochek,3141,3011,loss,0.0
WyXoVeZE,2026-01-26T00:29:14.825000+00:00,60+0,standard,bullet,True,resign,white,49,GrigoriiTer-Saakian,pozvonochek,3130,3022,4,-4,C41,"Philidor Defense: Lion Variation, Shirov Gambit",9,GrigoriiTer-Saakian,white,pozvonochek,3130,3022,win,1.0
irWOs4As,2026-01-25T22:53:58.781000+00:00,15+0,standard,ultraBullet,True,mate,black,72,grandmaster322,GrigoriiTer-Saakian,2117,2072,-7,124,A04,Zukertort Opening: Kingside Fianchetto,2,GrigoriiTer-Saakian,black,grandmaster322,2072,2117,win,1.0
sthHrJkz,2026-01-25T22:50:11.754000+00:00,15+0,standard,ultraBullet,True,mate,white,43,GrigoriiTer-Saakian,Ilovehyperbulletxo,1975,1871,97,-33,B00,Pirc Defense,2,GrigoriiTer-Saakian,white,Ilovehyperbulletxo,1975,1871,win,1.0
2B5pApan,2026-01-25T22:39:10.446000+00:00,30+0,standard,bullet,True,outoftime,black,38,Lubiteli,GrigoriiTer-Saakian,1964,3108,0,0,D00,Blackmar-Diemer Gambit: von Popiel Gambit,7,GrigoriiTer-Saakian,black,Lubiteli,3108,1964,win,1.0
W2CVK4tp,2026-01-25T19:20:02.876000+00:00,60+0,standard,bullet,True,draw,,133,GrigoriiTer-Saakian,ErmolaevAndrey,3116,2925,-3,3,C11,"French Defense: Steinitz Variation, Boleslavsky Variation",13,GrigoriiTer-Saakian,white,ErmolaevAndrey,3116,2925,draw,0.5
XvC29qxl,2026-01-25T16:34:04.779000+00:00,30+0,standard,bullet,True,outoftime,white,105,GrigoriiTer-Saakian,RakitinD,3119,3149,6,-6,C41,Philidor Defense: Lion Variation,8,GrigoriiTer-Saakian,white,RakitinD,3119,3149,win,1.0
gv5NWK1H,2026-01-25T15:36:00.172000+00:00,60+0,standard,bullet,True,resign,black,104,Bigmiller,GrigoriiTer-Saakian,2857,3115,-2,3,B00,Nimzowitsch Defense,2,GrigoriiTer-Saakian,black,Bigmiller,3115,2857,win,1.0
x0e15pp7,2026-01-25T15:34:43.352000+00:00,60+0,standard,bullet,True,resign,white,57,GrigoriiTer-Saakian,Bigmiller,3113,2859,2,-2,B06,Modern Defense: Standard Line,5,GrigoriiTer-Saakian,white,Bigmiller,3113,2859,win,1.0
76BqpHBs,2026-01-23T22:30:06.405000+00:00,60+0,standard,bullet,True,mate,black,90,GrigoriiTer-Saakian,KostyaRehsibyRussia,3105,3110,-6,6,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5,GrigoriiTer-Saakian,white,KostyaRehsibyRussia,3105,3110,loss,0.0
YWqC7gin,2026-01-23T00:10:56.317000+00:00,60+0,standard,bullet,True,mate,black,134,GrigoriiTer-Saakian,Alamzhi,3098,3021,-7,7,B01,"Scandinavian Defense: Main Line, Leonhardt Gambit",7,GrigoriiTer-Saakian,white,Alamzhi,3098,3021,loss,0.0
JYLs0vgQ,2026-01-22T20:23:51.912000+00:00,180+0,standard,blitz,True,resign,black,24,GrigoriiTer-Saakian,KIS_BAGOLY,2428,2531,-4,7,B22,Sicilian Defense: Delayed Alapin Variation,10,GrigoriiTer-Saakian,white,KIS_BAGOLY,2428,2531,loss,0.0
XZZiwDo0,2026-01-22T20:18:13.917000+00:00,180+0,standard,blitz,True,resign,white,55,realcyberbird,GrigoriiTer-Saakian,2454,2433,5,-5,A40,Queen's Pawn Game: Modern Defense,2,GrigoriiTer-Saakian,black,realcyberbird,2433,2454,loss,0.0
ytqagWET,2026-01-22T20:14:34.064000+00:00,180+0,standard,blitz,True,resign,black,80,GrigoriiTer-Saakian,Odnoobraz,2438,2548,-5,4,B06,"Modern Defense: Two Knights Variation, Suttles Variation",8,GrigoriiTer-Saakian,white,Odnoobraz,2438,2548,loss,0.0
SezO8sFK,2026-01-22T20:10:36.211000+00:00,180+0,standard,blitz,True,resign,black,146,ThirdRook,GrigoriiTer-Saakian,2251,2434,-3,4,A04,Zukertort Opening: Pirc Invitation,2,GrigoriiTer-Saakian,black,ThirdRook,2434,2251,win,1.0
f8WB0BK9,2026-01-22T20:09:40.800000+00:00,180+0,standard,blitz,True,resign,black,30,GrigoriiTer-Saakian,Serg_01,2438,2581,-4,3,B01,Scandinavian Defense: Valencian Variation,6,GrigoriiTer-Saakian,white,Serg_01,2438,2581,loss,0.0
pENubROq,2026-01-22T20:07:45.974000+00:00,180+0,standard,blitz,True,resign,black,68,DmitriyBiryuk777,GrigoriiTer-Saakian,2534,2431,-7,7,B07,Pirc Defense,6,GrigoriiTer-Saakian,black,DmitriyBiryuk777,2431,2534,win,1.0
VWnHlHfz,2026-01-22T20:05:29.882000+00:00,180+0,standard,blitz,True,mate,black,84,terra87,GrigoriiTer-Saakian,2335,2426,-5,5,D85,Grünfeld Defense: Exchange Variation,8,GrigoriiTer-Saakian,black,terra87,2426,2335,win,1.0
EGDrVijb,2026-01-22T20:00:54.167000+00:00,180+0,standard,blitz,True,outoftime,white,75,GrigoriiTer-Saakian,rnv23xxx,2423,2223,3,-3,B00,Pirc Defense,4,GrigoriiTer-Saakian,white,rnv23xxx,2423,2223,win,1.0
Pwn6iHQ5,2026-01-22T19:55:50.662000+00:00,180+0,standard,blitz,True,outoftime,white,89,GrigoriiTer-Saakian,ArtiedaGreggD,2422,2099,1,-1,B01,Scandinavian Defense: Modern Variation,4,GrigoriiTer-Saakian,white,ArtiedaGreggD,2422,2099,win,1.0
h1xTnmO6,2026-01-22T19:52:36.081000+00:00,180+0,standard,blitz,True,draw,,90,realcyberbird,GrigoriiTer-Saakian,2442,2421,-1,1,A41,Old Indian Defense,3,GrigoriiTer-Saakian,black,realcyberbird,2421,2442,draw,0.5
dgjyNRuf,2026-02-01T20:20:05.523000+00:00,1800+0,standard,classical,True,resign,white,119,renselmatthew,grrrrrrr_r,2346,2343,11,-12,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",9,grrrrrrr_r,black,renselmatthew,2343,2346,loss,0.0
OPNPuUA9,2026-02-01T18:29:04.473000+00:00,60+0,standard,bullet,True,mate,white,43,Bugs_45,grrrrrrr_r,2608,2654,7,-6,B35,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",13,grrrrrrr_r,black,Bugs_45,2654,2608,loss,0.0
KnNDEiJq,2026-02-01T00:34:58.473000+00:00,1800+0,standard,classical,True,draw,,141,FlyingLemon,grrrrrrr_r,2272,2345,1,-2,C70,"Ruy Lopez: Morphy Defense, Schliemann Defense Deferred",8,grrrrrrr_r,black,FlyingLemon,2345,2272,draw,0.5
q70bfquJ,2026-01-30T23:40:23.724000+00:00,180+0,threeCheck,blitz,True,resign,black,70,grrrrrrr_r,Good_Knight_Mare,2163,1879,-24,12,C00,French Defense: Queen's Knight,3,grrrrrrr_r,white,Good_Knight_Mare,2163,1879,loss,0.0
US2F0HT5,2026-01-30T23:17:02.159000+00:00,180+0,threeCheck,blitz,True,variantEnd,black,52,grrrrrrr_r,Good_Knight_Mare,2142,1851,-29,14,A00,Van Geet Opening,1,grrrrrrr_r,white,Good_Knight_Mare,2142,1851,loss,0.0
BvTC55Ms,2026-01-27T00:50:47.563000+00:00,180+2,standard,blitz,True,resign,white,45,grrrrrrr_r,MANgGugULO_LAnG,2430,2461,10,-6,A37,"English Opening: Symmetrical Variation, Botvinnik System Reversed, with Nf3",13,grrrrrrr_r,white,MANgGugULO_LAnG,2430,2461,win,1.0
XOD4G50o,2026-01-26T14:53:31.899000+00:00,1800+0,standard,classical,True,mate,black,58,ChampionBaku1,grrrrrrr_r,2256,2335,-10,10,C56,"Italian Game: Scotch Gambit, Anderssen Attack",15,grrrrrrr_r,black,ChampionBaku1,2335,2256,win,1.0
AYJNOlDf,2026-01-25T17:34:29.086000+00:00,1500+0,standard,classical,True,mate,white,125,grrrrrrr_r,boec-2021,2322,2356,13,-8,B00,Pirc Defense,4,grrrrrrr_r,white,boec-2021,2322,2356,win,1.0
BSQyimrZ,2026-01-25T17:01:52.555000+00:00,1800+0,standard,classical,True,resign,black,70,boec-2021,grrrrrrr_r,2366,2306,-10,16,E32,Nimzo-Indian Defense: Classical Variation,7,grrrrrrr_r,black,boec-2021,2306,2366,win,1.0
4T3obhDg,2026-01-25T03:13:58.882000+00:00,60+0,standard,bullet,True,mate,white,49,daniiruizz,grrrrrrr_r,2795,2660,4,-3,B06,Modern Defense: Two Knights Variation,7,grrrrrrr_r,black,daniiruizz,2660,2795,loss,0.0
RMlxwFHG,2026-01-25T03:07:45.898000+00:00,60+0,standard,bullet,True,mate,white,101,grrrrrrr_r,AniDG,2650,2461,2,-3,A00,Hungarian Opening: Symmetrical Variation,2,grrrrrrr_r,white,AniDG,2650,2461,win,1.0
QNdCIGph,2026-01-24T21:12:48.949000+00:00,60+0,standard,bullet,True,resign,white,63,grrrrrrr_r,Landmijn,2643,2587,5,-5,A00,Hungarian Opening,1,grrrrrrr_r,white,Landmijn,2643,2587,win,1.0
slZutrDV,2026-01-23T21:13:25.701000+00:00,1800+0,standard,classical,True,resign,white,117,boec-2021,grrrrrrr_r,2338,2336,10,-13,A56,Benoni Defense,4,grrrrrrr_r,black,boec-2021,2336,2338,loss,0.0
sHusZxgU,2026-01-23T20:15:12.079000+00:00,1800+0,standard,classical,True,resign,white,93,Antonesko1999,grrrrrrr_r,2151,2358,10,-22,A00,Grob Opening: Keene Defense,6,grrrrrrr_r,black,Antonesko1999,2358,2151,loss,0.0
i1Okmmrw,2026-01-22T01:55:45.763000+00:00,1800+0,standard,classical,True,mate,white,143,grrrrrrr_r,GRANDMASTER-MADE,2351,2154,7,-3,B10,Caro-Kann Defense: Endgame Variation,9,grrrrrrr_r,white,GRANDMASTER-MADE,2351,2154,win,1.0
S6aeU2Ua,2026-01-19T19:55:46.051000+00:00,0+4,racingKings,bullet,True,resign,white,39,grrrrrrr_r,pla13131313,1746,1969,73,-8,,,,grrrrrrr_r,white,pla13131313,1746,1969,win,1.0
sjAcUPMg,2026-01-17T15:22:40.673000+00:00,60+0,standard,bullet,True,resign,white,43,TYNCHTYKBEK,grrrrrrr_r,2510,2619,8,-7,B06,"Pterodactyl Defense: Eastern, Anhanguera",7,grrrrrrr_r,black,TYNCHTYKBEK,2619,2510,loss,0.0
fb0NNSLY,2026-01-11T19:45:47.927000+00:00,1800+0,standard,classical,True,outoftime,white,83,grrrrrrr_r,polipekodbytu,2343,2211,8,-21,B10,Caro-Kann Defense: Endgame Variation,9,grrrrrrr_r,white,polipekodbytu,2343,2211,win,1.0
e4arUjJl,2026-01-10T02:27:38.241000+00:00,1800+0,standard,classical,True,resign,black,30,Gameoverbruh,grrrrrrr_r,2189,2345,-4,9,A56,Benoni Defense,4,grrrrrrr_r,black,Gameoverbruh,2345,2189,win,1.0
2nwtyVZ1,2026-01-07T18:22:23.670000+00:00,1800+0,standard,classical,True,draw,,87,grrrrrrr_r,Icegrinder45,2349,2243,-4,2,C25,Vienna Game: Max Lange Defense,4,grrrrrrr_r,white,Icegrinder45,2349,2243,draw,0.5
gyWuTNU4,2026-01-04T17:19:09.367000+00:00,1800+0,standard,classical,True,resign,white,69,emandr,grrrrrrr_r,2384,2341,15,-13,C50,"Italian Game: Giuoco Pianissimo, Normal",8,grrrrrrr_r,black,emandr,2341,2384,loss,0.0
6uk8b01N,2026-01-04T15:49:25.024000+00:00,180+2,standard,blitz,True,resign,white,45,bielaj,grrrrrrr_r,2520,2449,12,-6,A00,Hungarian Opening,1,grrrrrrr_r,black,bielaj,2449,2520,loss,0.0
uFbriHzh,2026-01-03T23:54:17.522000+00:00,1800+0,standard,classical,True,outoftime,white,133,Tita-por-siempre,grrrrrrr_r,2232,2362,16,-21,C70,"Ruy Lopez: Morphy Defense, Schliemann Defense Deferred, Jaenisch Gambit Deferred",9,grrrrrrr_r,black,Tita-por-siempre,2362,2232,loss,0.0
lc2rHICv,2026-01-02T22:24:40.392000+00:00,1800+0,standard,classical,True,resign,white,49,grrrrrrr_r,vonWerlich,2350,2254,12,-16,C25,Vienna Game: Max Lange Defense,4,grrrrrrr_r,white,vonWerlich,2350,2254,win,1.0
xmQvLMSj,2026-01-01T22:39:48.451000+00:00,1800+0,standard,classical,True,resign,white,41,grrrrrrr_r,VuvukVuveliy,2334,2343,16,-20,B10,Caro-Kann Defense: Endgame Offer,5,grrrrrrr_r,white,VuvukVuveliy,2334,2343,win,1.0
Qd3NhhKC,2025-12-29T16:49:18.589000+00:00,180+2,standard,blitz,True,mate,white,69,gross7,grrrrrrr_r,2471,2487,8,-8,C42,Petrov's Defense,5,grrrrrrr_r,black,gross7,2487,2471,loss,0.0
1GYfNlat,2025-12-28T16:05:35.416000+00:00,180+2,standard,blitz,True,mate,white,83,Maci,grrrrrrr_r,2386,2483,7,-9,A43,Benoni Defense: Benoni-Indian Defense,4,grrrrrrr_r,black,Maci,2483,2386,loss,0.0
kgQ38TsO,2025-12-28T15:34:20.876000+00:00,180+2,standard,blitz,True,resign,white,49,grrrrrrr_r,shae11,2471,2614,11,-10,B15,Caro-Kann Defense: Tartakower Variation,10,grrrrrrr_r,white,shae11,2471,2614,win,1.0
Ue2APTCn,2025-12-26T15:59:30.302000+00:00,180+2,standard,blitz,True,resign,black,68,L0cust,grrrrrrr_r,2451,2452,-10,8,A43,Benoni Defense: Benoni-Indian Defense,4,grrrrrrr_r,black,L0cust,2452,2451,win,1.0
XOmbpOTT,2025-12-26T05:11:42.423000+00:00,180+2,standard,blitz,True,draw,,82,grrrrrrr_r,Iprotiv,2442,2489,1,0,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",9,grrrrrrr_r,white,Iprotiv,2442,2489,draw,0.5
TphuAcQD,2026-01-05T12:47:36.960000+00:00,60+0,standard,bullet,True,outoftime,black,102,Abik02,WTFIsThatOpening,3230,3101,-41,9,B00,Pirc Defense,2,WTFIsThatOpening,black,Abik02,3101,3230,win,1.0
0MY87EyZ,2025-12-24T14:10:35.466000+00:00,60+0,standard,bullet,True,resign,white,49,WTFIsThatOpening,cp_dcm,3090,2883,3,-2,A00,Kádas Opening,1,WTFIsThatOpening,white,cp_dcm,3090,2883,win,1.0
aSxpOveS,2025-12-23T21:50:18.342000+00:00,60+0,standard,bullet,True,mate,black,132,Romaa2011,WTFIsThatOpening,3085,3090,-6,6,B00,Ware Defense,2,WTFIsThatOpening,black,Romaa2011,3090,3085,win,1.0
s95lHmHl,2025-12-23T15:29:38.254000+00:00,15+0,standard,ultraBullet,True,outoftime,black,40,mdcard,WTFIsThatOpening,1487,1423,-5,134,A40,Englund Gambit,2,WTFIsThatOpening,black,mdcard,1423,1487,win,1.0
ZUtTIfDw,2025-12-22T15:14:54.796000+00:00,60+0,standard,bullet,True,mate,white,65,WTFIsThatOpening,promacherrrr,3068,3024,5,-5,A00,Kádas Opening,1,WTFIsThatOpening,white,promacherrrr,3068,3024,win,1.0
Qzp4nWNS,2025-12-21T23:48:49.416000+00:00,60+0,standard,bullet,True,resign,black,52,pozvonochek,WTFIsThatOpening,3028,3056,-5,5,A40,Queen's Pawn Game,1,WTFIsThatOpening,black,pozvonochek,3056,3028,win,1.0
PRbPnEhB,2025-12-21T14:43:39.814000+00:00,60+0,standard,bullet,True,draw,,77,WTFIsThatOpening,Nozdrachev_Vladislav,3057,2961,-1,2,A00,Kádas Opening,1,WTFIsThatOpening,white,Nozdrachev_Vladislav,3057,2961,draw,0.5
xUUEvu4Q,2025-12-21T14:18:35.972000+00:00,60+0,standard,bullet,True,mate,black,118,chad_paterson,WTFIsThatOpening,2869,3054,-4,3,A01,Nimzo-Larsen Attack,1,WTFIsThatOpening,black,chad_paterson,3054,2869,win,1.0
b5Gi3aKb,2025-12-21T13:57:15.240000+00:00,60+0,standard,bullet,True,resign,white,45,WTFIsThatOpening,Menyxtas,3051,2890,3,-3,A00,Kádas Opening,1,WTFIsThatOpening,white,Menyxtas,3051,2890,win,1.0
EwNB8rwJ,2025-12-21T12:25:31.252000+00:00,60+0,standard,bullet,True,resign,black,62,SouthAfricanWolf,WTFIsThatOpening,2861,3048,-3,3,A40,Queen's Pawn Game,1,WTFIsThatOpening,black,SouthAfricanWolf,3048,2861,win,1.0
BPIhInVZ,2025-12-20T14:14:07.569000+00:00,60+0,standard,bullet,True,resign,white,83,WTFIsThatOpening,yankitaspinar,3043,2983,5,-4,A00,Kádas Opening,1,WTFIsThatOpening,white,yankitaspinar,3043,2983,win,1.0
iIIX2RLT,2025-12-20T13:59:08.549000+00:00,60+0,standard,bullet,True,mate,black,66,TelephonePlayer,WTFIsThatOpening,2989,3038,-5,5,A10,English Opening,1,WTFIsThatOpening,black,TelephonePlayer,3038,2989,win,1.0
37O2SsbF,2025-12-20T13:55:03.223000+00:00,60+0,standard,bullet,True,draw,,65,WTFIsThatOpening,Nozdrachev_Vladislav,3040,2952,-2,2,A00,Kádas Opening,1,WTFIsThatOpening,white,Nozdrachev_Vladislav,3040,2952,draw,0.5
80WL9APG,2025-12-20T03:31:01.074000+00:00,60+0,standard,bullet,True,resign,black,66,Chess-Network,WTFIsThatOpening,2883,3036,-4,4,B00,Ware Defense,2,WTFIsThatOpening,black,Chess-Network,3036,2883,win,1.0
jVdSag1Y,2025-12-19T01:49:27.252000+00:00,60+0,standard,bullet,True,resign,white,29,calcu_later,WTFIsThatOpening,3023,3042,6,-6,A40,Queen's Pawn Game,1,WTFIsThatOpening,black,calcu_later,3042,3023,loss,0.0
6HBECF8I,2025-12-19T01:44:59.701000+00:00,60+0,standard,bullet,True,resign,white,103,WTFIsThatOpening,Anwesh9792,3038,2922,4,-4,A00,Kádas Opening,1,WTFIsThatOpening,white,Anwesh9792,3038,2922,win,1.0
